"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"08/01/2016","370670022","3","8.1","ug/m3 LC","34","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/02/2016","370670022","3","8.8","ug/m3 LC","37","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/03/2016","370670022","3","6.9","ug/m3 LC","29","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/04/2016","370670022","3","8.1","ug/m3 LC","34","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/05/2016","370670022","3","5.6","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/06/2016","370670022","3","9.2","ug/m3 LC","38","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/07/2016","370670022","3","8.6","ug/m3 LC","36","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/08/2016","370670022","3","10.2","ug/m3 LC","43","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/09/2016","370670022","3","8.3","ug/m3 LC","35","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/10/2016","370670022","3","4.3","ug/m3 LC","18","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/11/2016","370670022","3","6.5","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/12/2016","370670022","3","6.5","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/13/2016","370670022","3","7.2","ug/m3 LC","30","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/14/2016","370670022","3","8","ug/m3 LC","33","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/15/2016","370670022","3","8.4","ug/m3 LC","35","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/16/2016","370670022","3","6.2","ug/m3 LC","26","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/17/2016","370670022","3","5.6","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/18/2016","370670022","3","4.6","ug/m3 LC","19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/19/2016","370670022","3","3","ug/m3 LC","13","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/20/2016","370670022","3","5.6","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/21/2016","370670022","3","5.5","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/22/2016","370670022","3","6.5","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/23/2016","370670022","3","7.2","ug/m3 LC","30","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/24/2016","370670022","3","9.3","ug/m3 LC","39","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/25/2016","370670022","3","11.5","ug/m3 LC","48","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/26/2016","370670022","3","12","ug/m3 LC","50","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/27/2016","370670022","3","12.3","ug/m3 LC","51","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/28/2016","370670022","3","8.9","ug/m3 LC","37","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/29/2016","370670022","3","10.8","ug/m3 LC","45","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/30/2016","370670022","3","11.7","ug/m3 LC","49","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/31/2016","370670022","3","12.6","ug/m3 LC","52","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/01/2016","370670022","3","7.3","ug/m3 LC","30","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/02/2016","370670022","3","3.6","ug/m3 LC","15","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/03/2016","370670022","3","4.7","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/04/2016","370670022","3","6.6","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/05/2016","370670022","3","8.3","ug/m3 LC","35","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/06/2016","370670022","3","8.6","ug/m3 LC","36","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/07/2016","370670022","3","8.8","ug/m3 LC","37","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/08/2016","370670022","3","9.9","ug/m3 LC","41","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/09/2016","370670022","3","16","ug/m3 LC","59","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/10/2016","370670022","3","17.5","ug/m3 LC","62","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/11/2016","370670022","3","5.8","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/12/2016","370670022","3","6.9","ug/m3 LC","29","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/13/2016","370670022","3","9.5","ug/m3 LC","40","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/14/2016","370670022","3","6.4","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/15/2016","370670022","3","11.5","ug/m3 LC","48","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/16/2016","370670022","3","11.2","ug/m3 LC","47","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/17/2016","370670022","3","7.6","ug/m3 LC","32","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/18/2016","370670022","3","6.7","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/19/2016","370670022","3","4","ug/m3 LC","17","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/20/2016","370670022","3","5.4","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/21/2016","370670022","3","6.6","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/22/2016","370670022","3","7.3","ug/m3 LC","30","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/23/2016","370670022","3","7.8","ug/m3 LC","33","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/24/2016","370670022","3","13.4","ug/m3 LC","54","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/25/2016","370670022","3","17.8","ug/m3 LC","63","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/26/2016","370670022","3","4.9","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/27/2016","370670022","3","5.4","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/28/2016","370670022","3","6.2","ug/m3 LC","26","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/29/2016","370670022","3","3.9","ug/m3 LC","16","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/30/2016","370670022","3","8.4","ug/m3 LC","35","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/01/2016","370670022","3","6.8","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/02/2016","370670022","3","7","ug/m3 LC","29","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/03/2016","370670022","3","5.7","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/04/2016","370670022","3","7.3","ug/m3 LC","30","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/05/2016","370670022","3","5.6","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/06/2016","370670022","3","5.1","ug/m3 LC","21","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/07/2016","370670022","3","1.4","ug/m3 LC","6","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/08/2016","370670022","3","0.8","ug/m3 LC","3","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/09/2016","370670022","3","3.9","ug/m3 LC","16","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/10/2016","370670022","3","5.3","ug/m3 LC","22","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/11/2016","370670022","3","4.4","ug/m3 LC","18","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/12/2016","370670022","3","5.9","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/13/2016","370670022","3","8.7","ug/m3 LC","36","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/14/2016","370670022","3","5.7","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/15/2016","370670022","3","8.9","ug/m3 LC","37","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/16/2016","370670022","3","10.2","ug/m3 LC","43","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/17/2016","370670022","3","9.5","ug/m3 LC","40","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/18/2016","370670022","3","9.3","ug/m3 LC","39","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/19/2016","370670022","3","8","ug/m3 LC","33","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/20/2016","370670022","3","10.2","ug/m3 LC","43","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/21/2016","370670022","3","4.1","ug/m3 LC","17","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/22/2016","370670022","3","3.6","ug/m3 LC","15","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/23/2016","370670022","3","5","ug/m3 LC","21","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/24/2016","370670022","3","6.5","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/25/2016","370670022","3","3.7","ug/m3 LC","15","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/26/2016","370670022","3","5.9","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/27/2016","370670022","3","9","ug/m3 LC","38","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/28/2016","370670022","3","7.9","ug/m3 LC","33","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/29/2016","370670022","3","12.2","ug/m3 LC","51","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/30/2016","370670022","3","11.6","ug/m3 LC","48","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"10/31/2016","370670022","3","9.9","ug/m3 LC","41","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"11/01/2016","370670022","3","9.2","ug/m3 LC","38","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"11/02/2016","370670022","3","13.6","ug/m3 LC","54","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"11/03/2016","370670022","3","13.2","ug/m3 LC","53","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"11/04/2016","370670022","3","4.9","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"11/05/2016","370670022","3","6.1","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"11/06/2016","370670022","3","6.9","ug/m3 LC","29","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"11/07/2016","370670022","3","5.9","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"11/08/2016","370670022","3","10.6","ug/m3 LC","44","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"11/09/2016","370670022","3","18.5","ug/m3 LC","64","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"11/10/2016","370670022","3","3.5","ug/m3 LC","15","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"11/11/2016","370670022","3","7.2","ug/m3 LC","30","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"11/12/2016","370670022","3","6.5","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"11/13/2016","370670022","3","9.1","ug/m3 LC","38","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"11/14/2016","370670022","3","7.2","ug/m3 LC","30","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"11/15/2016","370670022","3","21.1","ug/m3 LC","70","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"11/16/2016","370670022","3","21.4","ug/m3 LC","71","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"11/17/2016","370670022","3","10.5","ug/m3 LC","44","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"11/18/2016","370670022","3","29.4","ug/m3 LC","87","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"11/19/2016","370670022","3","12.1","ug/m3 LC","51","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"11/20/2016","370670022","3","2.1","ug/m3 LC","9","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"11/21/2016","370670022","3","3.1","ug/m3 LC","13","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"11/22/2016","370670022","3","6.3","ug/m3 LC","26","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"11/23/2016","370670022","3","9.2","ug/m3 LC","38","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"11/24/2016","370670022","3","14.5","ug/m3 LC","56","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"11/25/2016","370670022","3","11.1","ug/m3 LC","46","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"11/26/2016","370670022","3","5","ug/m3 LC","21","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"11/27/2016","370670022","3","8.3","ug/m3 LC","35","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"11/28/2016","370670022","3","11.4","ug/m3 LC","48","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"11/29/2016","370670022","3","4.2","ug/m3 LC","18","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"11/30/2016","370670022","3","4.6","ug/m3 LC","19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"12/01/2016","370670022","3","3.8","ug/m3 LC","16","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"12/02/2016","370670022","3","3.9","ug/m3 LC","16","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"12/03/2016","370670022","3","4.8","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"12/04/2016","370670022","3","5.1","ug/m3 LC","21","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"12/05/2016","370670022","3","3.8","ug/m3 LC","16","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"12/06/2016","370670022","3","2.8","ug/m3 LC","12","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"12/07/2016","370670022","3","6.9","ug/m3 LC","29","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"12/08/2016","370670022","3","6","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
